E, G
35.797,-0.0505612
35.7975,-0.0505612
35.798,-0.0505612
35.7985,-0.0505612
35.799,-0.0505612
35.7995,-0.0505612
35.8,-0.0505612
35.8005,-0.0505612
35.801,-0.0505611
35.8015,-0.0505611
35.802,-0.0505611
35.8025,-0.0505611
35.803,-0.0505611
35.8035,-0.0505611
35.804,-0.0505611
35.8045,-0.0505611
35.805,-0.0505611
35.8055,-0.0505611
35.806,-0.0505611
35.8065,-0.0505611
35.807,-0.0505611
35.8075,-0.0505611
35.808,-0.0505611
35.8085,-0.0505611
35.809,-0.0505611
35.8095,-0.0505611
35.81,-0.0505611
35.8105,-0.0505611
35.811,-0.0505611
35.8115,-0.0505611
35.812,-0.0505611
35.8125,-0.0505611
35.813,-0.0505611
35.8135,-0.0505611
35.814,-0.0505611
35.8145,-0.0505611
35.815,-0.0505611
35.8155,-0.0505611
35.816,-0.0505611
35.8165,-0.0505611
35.817,-0.0505611
35.8175,-0.0505611
35.818,-0.0505611
35.8185,-0.0505611
35.819,-0.0505611
35.8195,-0.0505611
35.82,-0.0505611
35.8205,-0.0505611
35.821,-0.0505611
35.8215,-0.0505611
35.822,-0.0505611
35.8225,-0.050561
35.823,-0.050561
35.8235,-0.050561
35.824,-0.050561
35.8245,-0.050561
35.825,-0.050561
35.8255,-0.050561
35.826,-0.050561
35.8265,-0.050561
35.827,-0.050561
35.8275,-0.050561
35.828,-0.050561
35.8285,-0.050561
35.829,-0.050561
35.8295,-0.050561
35.83,-0.050561
35.8305,-0.050561
35.831,-0.050561
35.8315,-0.050561
35.832,-0.050561
35.8325,-0.050561
35.833,-0.050561
35.8335,-0.050561
35.834,-0.050561
35.8345,-0.050561
35.835,-0.050561
35.8355,-0.050561
35.836,-0.050561
35.8365,-0.050561
35.837,-0.050561
35.8375,-0.050561
35.838,-0.050561
35.8385,-0.050561
35.839,-0.050561
35.8395,-0.050561
35.84,-0.050561
35.8405,-0.050561
35.841,-0.050561
35.8415,-0.050561
35.842,-0.050561
35.8425,-0.0505609
35.843,-0.0505609
35.8435,-0.0505609
35.844,-0.0505609
35.8445,-0.0505609
35.845,-0.0505609
35.8455,-0.0505609
35.846,-0.0505609
35.8465,-0.0505609
35.847,-0.0505609
35.8475,-0.0505609
35.848,-0.0505609
35.8485,-0.0505609
35.849,-0.0505609
35.8495,-0.0505609
35.85,-0.0505609
35.8505,-0.0505609
35.851,-0.0505609
35.8515,-0.0505609
35.852,-0.0505609
35.8525,-0.0505609
35.853,-0.0505609
35.8535,-0.0505609
35.854,-0.0505609
35.8545,-0.0505609
35.855,-0.0505609
35.8555,-0.0505609
35.856,-0.0505609
35.8565,-0.0505609
35.857,-0.0505609
35.8575,-0.0505609
35.858,-0.0505609
35.8585,-0.0505609
35.859,-0.0505609
35.8595,-0.0505609
35.86,-0.0505609
35.8605,-0.0505609
35.861,-0.0505609
35.8615,-0.0505609
35.862,-0.0505608
35.8625,-0.0505608
35.863,-0.0505608
35.8635,-0.0505608
35.864,-0.0505608
35.8645,-0.0505608
35.865,-0.0505608
35.8655,-0.0505608
35.866,-0.0505608
35.8665,-0.0505608
35.867,-0.0505608
35.8675,-0.0505608
35.868,-0.0505608
35.8685,-0.0505608
35.869,-0.0505608
35.8695,-0.0505608
35.87,-0.0505608
35.8705,-0.0505608
35.871,-0.0505608
35.8715,-0.0505608
35.872,-0.0505608
35.8725,-0.0505608
35.873,-0.0505608
35.8735,-0.0505608
35.874,-0.0505608
35.8745,-0.0505608
35.875,-0.0505608
35.8755,-0.0505608
35.876,-0.0505608
35.8765,-0.0505608
35.877,-0.0505608
35.8775,-0.0505608
35.878,-0.0505608
35.8785,-0.0505608
35.879,-0.0505608
35.8795,-0.0505608
35.88,-0.0505608
35.8805,-0.0505608
35.881,-0.0505607
35.8815,-0.0505607
35.882,-0.0505607
35.8825,-0.0505607
35.883,-0.0505607
35.8835,-0.0505607
35.884,-0.0505607
35.8845,-0.0505607
35.885,-0.0505607
35.8855,-0.0505607
35.886,-0.0505607
35.8865,-0.0505607
35.887,-0.0505607
35.8875,-0.0505607
35.888,-0.0505607
35.8885,-0.0505607
35.889,-0.0505607
35.8895,-0.0505607
35.89,-0.0505607
35.8905,-0.0505607
35.891,-0.0505607
35.8915,-0.0505607
35.892,-0.0505607
35.8925,-0.0505607
35.893,-0.0505607
35.8935,-0.0505607
35.894,-0.0505607
35.8945,-0.0505607
35.895,-0.0505607
35.8955,-0.0505607
35.896,-0.0505607
35.8965,-0.0505607
35.897,-0.0505607
35.8975,-0.0505607
35.898,-0.0505607
35.8985,-0.0505607
35.899,-0.0505606
35.8995,-0.0505606
35.9,-0.0505606
35.9005,-0.0505606
35.901,-0.0505606
35.9015,-0.0505606
35.902,-0.0505606
35.9025,-0.0505606
35.903,-0.0505606
35.9035,-0.0505606
35.904,-0.0505606
35.9045,-0.0505606
35.905,-0.0505606
35.9055,-0.0505606
35.906,-0.0505606
35.9065,-0.0505606
35.907,-0.0505606
35.9075,-0.0505606
35.908,-0.0505606
35.9085,-0.0505606
35.909,-0.0505606
35.9095,-0.0505606
35.91,-0.0505606
35.9105,-0.0505606
35.911,-0.0505606
35.9115,-0.0505606
35.912,-0.0505606
35.9125,-0.0505606
35.913,-0.0505606
35.9135,-0.0505606
35.914,-0.0505606
35.9145,-0.0505606
35.915,-0.0505606
35.9155,-0.0505606
35.916,-0.0505606
35.9165,-0.0505606
35.917,-0.0505605
35.9175,-0.0505605
35.918,-0.0505605
35.9185,-0.0505605
35.919,-0.0505605
35.9195,-0.0505605
35.92,-0.0505605
35.9205,-0.0505605
35.921,-0.0505605
35.9215,-0.0505605
35.922,-0.0505605
35.9225,-0.0505605
35.923,-0.0505605
35.9235,-0.0505605
35.924,-0.0505605
35.9245,-0.0505605
35.925,-0.0505605
35.9255,-0.0505605
35.926,-0.0505605
35.9265,-0.0505605
35.927,-0.0505605
35.9275,-0.0505605
35.928,-0.0505605
35.9285,-0.0505605
35.929,-0.0505605
35.9295,-0.0505605
35.93,-0.0505605
35.9305,-0.0505605
35.931,-0.0505605
35.9315,-0.0505605
35.932,-0.0505605
35.9325,-0.0505605
35.933,-0.0505605
35.9335,-0.0505605
35.934,-0.0505604
35.9345,-0.0505604
35.935,-0.0505604
35.9355,-0.0505604
35.936,-0.0505604
35.9365,-0.0505604
35.937,-0.0505604
35.9375,-0.0505604
35.938,-0.0505604
35.9385,-0.0505604
35.939,-0.0505604
35.9395,-0.0505604
35.94,-0.0505604
35.9405,-0.0505604
35.941,-0.0505604
35.9415,-0.0505604
35.942,-0.0505604
35.9425,-0.0505604
35.943,-0.0505604
35.9435,-0.0505604
35.944,-0.0505604
35.9445,-0.0505604
35.945,-0.0505604
35.9455,-0.0505604
35.946,-0.0505604
35.9465,-0.0505604
35.947,-0.0505604
35.9475,-0.0505604
35.948,-0.0505604
35.9485,-0.0505604
35.949,-0.0505604
35.9495,-0.0505604
35.95,-0.0505604
35.9505,-0.0505604
35.951,-0.0505603
35.9515,-0.0505603
35.952,-0.0505603
35.9525,-0.0505603
35.953,-0.0505603
35.9535,-0.0505603
35.954,-0.0505603
35.9545,-0.0505603
35.955,-0.0505603
35.9555,-0.0505603
35.956,-0.0505603
35.9565,-0.0505603
35.957,-0.0505603
35.9575,-0.0505603
35.958,-0.0505603
35.9585,-0.0505603
35.959,-0.0505603
35.9595,-0.0505603
35.96,-0.0505603
35.9605,-0.0505603
35.961,-0.0505603
35.9615,-0.0505603
35.962,-0.0505603
35.9625,-0.0505603
35.963,-0.0505603
35.9635,-0.0505603
35.964,-0.0505603
35.9645,-0.0505603
35.965,-0.0505603
35.9655,-0.0505603
35.966,-0.0505603
35.9665,-0.0505603
35.967,-0.0505602
35.9675,-0.0505602
35.968,-0.0505602
35.9685,-0.0505602
35.969,-0.0505602
35.9695,-0.0505602
35.97,-0.0505602
35.9705,-0.0505602
35.971,-0.0505602
35.9715,-0.0505602
35.972,-0.0505602
35.9725,-0.0505602
35.973,-0.0505602
35.9735,-0.0505602
35.974,-0.0505602
35.9745,-0.0505602
35.975,-0.0505602
35.9755,-0.0505602
35.976,-0.0505602
35.9765,-0.0505602
35.977,-0.0505602
35.9775,-0.0505602
35.978,-0.0505602
35.9785,-0.0505602
35.979,-0.0505602
35.9795,-0.0505602
35.98,-0.0505602
35.9805,-0.0505602
35.981,-0.0505602
35.9815,-0.0505602
35.982,-0.0505602
35.9825,-0.0505602
35.983,-0.0505601
35.9835,-0.0505601
35.984,-0.0505601
35.9845,-0.0505601
35.985,-0.0505601
35.9855,-0.0505601
35.986,-0.0505601
35.9865,-0.0505601
35.987,-0.0505601
35.9875,-0.0505601
35.988,-0.0505601
35.9885,-0.0505601
35.989,-0.0505601
35.9895,-0.0505601
35.99,-0.0505601
35.9905,-0.0505601
35.991,-0.0505601
35.9915,-0.0505601
35.992,-0.0505601
35.9925,-0.0505601
35.993,-0.0505601
35.9935,-0.0505601
35.994,-0.0505601
35.9945,-0.0505601
35.995,-0.0505601
35.9955,-0.0505601
35.996,-0.0505601
35.9965,-0.0505601
35.997,-0.0505601
35.9975,-0.0505601
35.998,-0.0505601
35.9985,-0.05056
35.999,-0.05056
35.9995,-0.05056
36,-0.05056
36.0005,-0.05056
36.001,-0.05056
36.0015,-0.05056
36.002,-0.05056
36.0025,-0.05056
36.003,-0.05056
36.0035,-0.05056
36.004,-0.05056
36.0045,-0.05056
36.005,-0.05056
36.0055,-0.05056
36.006,-0.05056
36.0065,-0.05056
36.007,-0.05056
36.0075,-0.05056
36.008,-0.05056
36.0085,-0.05056
36.009,-0.05056
36.0095,-0.05056
36.01,-0.05056
36.0105,-0.05056
36.011,-0.05056
36.0115,-0.05056
36.012,-0.05056
36.0125,-0.05056
36.013,-0.05056
36.0135,-0.05056
36.014,-0.0505599
36.0145,-0.0505599
36.015,-0.0505599
36.0155,-0.0505599
36.016,-0.0505599
36.0165,-0.0505599
36.017,-0.0505599
36.0175,-0.0505599
36.018,-0.0505599
36.0185,-0.0505599
36.019,-0.0505599
36.0195,-0.0505599
36.02,-0.0505599
36.0205,-0.0505599
36.021,-0.0505599
36.0215,-0.0505599
36.022,-0.0505599
36.0225,-0.0505599
36.023,-0.0505599
36.0235,-0.0505599
36.024,-0.0505599
36.0245,-0.0505599
36.025,-0.0505599
36.0255,-0.0505599
36.026,-0.0505599
36.0265,-0.0505599
36.027,-0.0505599
36.0275,-0.0505599
36.028,-0.0505599
36.0285,-0.0505599
36.029,-0.0505598
36.0295,-0.0505598
36.03,-0.0505598
36.0305,-0.0505598
36.031,-0.0505598
36.0315,-0.0505598
36.032,-0.0505598
36.0325,-0.0505598
36.033,-0.0505598
36.0335,-0.0505598
36.034,-0.0505598
36.0345,-0.0505598
36.035,-0.0505598
36.0355,-0.0505598
36.036,-0.0505598
36.0365,-0.0505598
36.037,-0.0505598
36.0375,-0.0505598
36.038,-0.0505598
36.0385,-0.0505598
36.039,-0.0505598
36.0395,-0.0505598
36.04,-0.0505598
36.0405,-0.0505598
36.041,-0.0505598
36.0415,-0.0505598
36.042,-0.0505598
36.0425,-0.0505598
36.043,-0.0505598
36.0435,-0.0505598
36.044,-0.0505597
36.0445,-0.0505597
36.045,-0.0505597
36.0455,-0.0505597
36.046,-0.0505597
36.0465,-0.0505597
36.047,-0.0505597
36.0475,-0.0505597
36.048,-0.0505597
36.0485,-0.0505597
36.049,-0.0505597
36.0495,-0.0505597
36.05,-0.0505597
36.0505,-0.0505597
36.051,-0.0505597
36.0515,-0.0505597
36.052,-0.0505597
36.0525,-0.0505597
36.053,-0.0505597
36.0535,-0.0505597
36.054,-0.0505597
36.0545,-0.0505597
36.055,-0.0505597
36.0555,-0.0505597
36.056,-0.0505597
36.0565,-0.0505597
36.057,-0.0505597
36.0575,-0.0505597
36.058,-0.0505597
36.0585,-0.0505596
36.059,-0.0505596
36.0595,-0.0505596
36.06,-0.0505596
36.0605,-0.0505596
36.061,-0.0505596
36.0615,-0.0505596
36.062,-0.0505596
36.0625,-0.0505596
36.063,-0.0505596
36.0635,-0.0505596
36.064,-0.0505596
36.0645,-0.0505596
36.065,-0.0505596
36.0655,-0.0505596
36.066,-0.0505596
36.0665,-0.0505596
36.067,-0.0505596
36.0675,-0.0505596
36.068,-0.0505596
36.0685,-0.0505596
36.069,-0.0505596
36.0695,-0.0505596
36.07,-0.0505596
36.0705,-0.0505596
36.071,-0.0505596
36.0715,-0.0505596
36.072,-0.0505596
36.0725,-0.0505596
36.073,-0.0505595
36.0735,-0.0505595
36.074,-0.0505595
36.0745,-0.0505595
36.075,-0.0505595
36.0755,-0.0505595
36.076,-0.0505595
36.0765,-0.0505595
36.077,-0.0505595
36.0775,-0.0505595
36.078,-0.0505595
36.0785,-0.0505595
36.079,-0.0505595
36.0795,-0.0505595
36.08,-0.0505595
36.0805,-0.0505595
36.081,-0.0505595
36.0815,-0.0505595
36.082,-0.0505595
36.0825,-0.0505595
36.083,-0.0505595
36.0835,-0.0505595
36.084,-0.0505595
36.0845,-0.0505595
36.085,-0.0505595
36.0855,-0.0505595
36.086,-0.0505595
36.0865,-0.0505595
36.087,-0.0505594
36.0875,-0.0505594
36.088,-0.0505594
36.0885,-0.0505594
36.089,-0.0505594
36.0895,-0.0505594
36.09,-0.0505594
36.0905,-0.0505594
36.091,-0.0505594
36.0915,-0.0505594
36.092,-0.0505594
36.0925,-0.0505594
36.093,-0.0505594
36.0935,-0.0505594
36.094,-0.0505594
36.0945,-0.0505594
36.095,-0.0505594
36.0955,-0.0505594
36.096,-0.0505594
36.0965,-0.0505594
36.097,-0.0505594
36.0975,-0.0505594
36.098,-0.0505594
36.0985,-0.0505594
36.099,-0.0505594
36.0995,-0.0505594
36.1,-0.0505594
36.1005,-0.0505594
36.101,-0.0505593
36.1015,-0.0505593
36.102,-0.0505593
36.1025,-0.0505593
36.103,-0.0505593
36.1035,-0.0505593
36.104,-0.0505593
36.1045,-0.0505593
36.105,-0.0505593
36.1055,-0.0505593
36.106,-0.0505593
36.1065,-0.0505593
36.107,-0.0505593
36.1075,-0.0505593
36.108,-0.0505593
36.1085,-0.0505593
36.109,-0.0505593
36.1095,-0.0505593
36.11,-0.0505593
36.1105,-0.0505593
36.111,-0.0505593
36.1115,-0.0505593
36.112,-0.0505593
36.1125,-0.0505593
36.113,-0.0505593
36.1135,-0.0505593
36.114,-0.0505593
36.1145,-0.0505592
36.115,-0.0505592
36.1155,-0.0505592
36.116,-0.0505592
36.1165,-0.0505592
36.117,-0.0505592
36.1175,-0.0505592
36.118,-0.0505592
36.1185,-0.0505592
36.119,-0.0505592
36.1195,-0.0505592
36.12,-0.0505592
36.1205,-0.0505592
36.121,-0.0505592
36.1215,-0.0505592
36.122,-0.0505592
36.1225,-0.0505592
36.123,-0.0505592
36.1235,-0.0505592
36.124,-0.0505592
36.1245,-0.0505592
36.125,-0.0505592
36.1255,-0.0505592
36.126,-0.0505592
36.1265,-0.0505592
36.127,-0.0505592
36.1275,-0.0505592
36.128,-0.0505591
36.1285,-0.0505591
36.129,-0.0505591
36.1295,-0.0505591
36.13,-0.0505591
36.1305,-0.0505591
36.131,-0.0505591
36.1315,-0.0505591
36.132,-0.0505591
36.1325,-0.0505591
36.133,-0.0505591
36.1335,-0.0505591
36.134,-0.0505591
36.1345,-0.0505591
36.135,-0.0505591
36.1355,-0.0505591
36.136,-0.0505591
36.1365,-0.0505591
36.137,-0.0505591
36.1375,-0.0505591
36.138,-0.0505591
36.1385,-0.0505591
36.139,-0.0505591
36.1395,-0.0505591
36.14,-0.0505591
36.1405,-0.0505591
36.141,-0.0505591
36.1415,-0.050559
36.142,-0.050559
36.1425,-0.050559
36.143,-0.050559
36.1435,-0.050559
36.144,-0.050559
36.1445,-0.050559
36.145,-0.050559
36.1455,-0.050559
36.146,-0.050559
36.1465,-0.050559
36.147,-0.050559
36.1475,-0.050559
36.148,-0.050559
36.1485,-0.050559
36.149,-0.050559
36.1495,-0.050559
36.15,-0.050559
36.1505,-0.050559
36.151,-0.050559
36.1515,-0.050559
36.152,-0.050559
36.1525,-0.050559
36.153,-0.050559
36.1535,-0.050559
36.154,-0.050559
36.1545,-0.050559
36.155,-0.0505589
36.1555,-0.0505589
36.156,-0.0505589
36.1565,-0.0505589
36.157,-0.0505589
36.1575,-0.0505589
36.158,-0.0505589
36.1585,-0.0505589
36.159,-0.0505589
36.1595,-0.0505589
36.16,-0.0505589
36.1605,-0.0505589
36.161,-0.0505589
36.1615,-0.0505589
36.162,-0.0505589
36.1625,-0.0505589
36.163,-0.0505589
36.1635,-0.0505589
36.164,-0.0505589
36.1645,-0.0505589
36.165,-0.0505589
36.1655,-0.0505589
36.166,-0.0505589
36.1665,-0.0505589
36.167,-0.0505589
36.1675,-0.0505589
36.168,-0.0505588
36.1685,-0.0505588
36.169,-0.0505588
36.1695,-0.0505588
36.17,-0.0505588
36.1705,-0.0505588
36.171,-0.0505588
36.1715,-0.0505588
36.172,-0.0505588
36.1725,-0.0505588
36.173,-0.0505588
36.1735,-0.0505588
36.174,-0.0505588
36.1745,-0.0505588
36.175,-0.0505588
36.1755,-0.0505588
36.176,-0.0505588
36.1765,-0.0505588
36.177,-0.0505588
36.1775,-0.0505588
36.178,-0.0505588
36.1785,-0.0505588
36.179,-0.0505588
36.1795,-0.0505588
36.18,-0.0505588
36.1805,-0.0505588
36.181,-0.0505587
36.1815,-0.0505587
36.182,-0.0505587
36.1825,-0.0505587
36.183,-0.0505587
36.1835,-0.0505587
36.184,-0.0505587
36.1845,-0.0505587
36.185,-0.0505587
36.1855,-0.0505587
36.186,-0.0505587
36.1865,-0.0505587
36.187,-0.0505587
36.1875,-0.0505587
36.188,-0.0505587
36.1885,-0.0505587
36.189,-0.0505587
36.1895,-0.0505587
36.19,-0.0505587
36.1905,-0.0505587
36.191,-0.0505587
36.1915,-0.0505587
36.192,-0.0505587
36.1925,-0.0505587
36.193,-0.0505587
36.1935,-0.0505587
36.194,-0.0505586
36.1945,-0.0505586
36.195,-0.0505586
36.1955,-0.0505586
36.196,-0.0505586
36.1965,-0.0505586
36.197,-0.0505586
36.1975,-0.0505586
36.198,-0.0505586
36.1985,-0.0505586
36.199,-0.0505586
36.1995,-0.0505586
36.2,-0.0505586
36.2005,-0.0505586
36.201,-0.0505586
36.2015,-0.0505586
36.202,-0.0505586
36.2025,-0.0505586
36.203,-0.0505586
36.2035,-0.0505586
36.204,-0.0505586
36.2045,-0.0505586
36.205,-0.0505586
36.2055,-0.0505586
36.206,-0.0505586
36.2065,-0.0505585
36.207,-0.0505585
36.2075,-0.0505585
36.208,-0.0505585
36.2085,-0.0505585
36.209,-0.0505585
36.2095,-0.0505585
36.21,-0.0505585
36.2105,-0.0505585
36.211,-0.0505585
36.2115,-0.0505585
36.212,-0.0505585
36.2125,-0.0505585
36.213,-0.0505585
36.2135,-0.0505585
36.214,-0.0505585
36.2145,-0.0505585
36.215,-0.0505585
36.2155,-0.0505585
36.216,-0.0505585
36.2165,-0.0505585
36.217,-0.0505585
36.2175,-0.0505585
36.218,-0.0505585
36.2185,-0.0505585
36.219,-0.0505584
36.2195,-0.0505584
36.22,-0.0505584
36.2205,-0.0505584
36.221,-0.0505584
36.2215,-0.0505584
36.222,-0.0505584
36.2225,-0.0505584
36.223,-0.0505584
36.2235,-0.0505584
36.224,-0.0505584
36.2245,-0.0505584
36.225,-0.0505584
36.2255,-0.0505584
36.226,-0.0505584
36.2265,-0.0505584
36.227,-0.0505584
36.2275,-0.0505584
36.228,-0.0505584
36.2285,-0.0505584
36.229,-0.0505584
36.2295,-0.0505584
36.23,-0.0505584
36.2305,-0.0505584
36.231,-0.0505584
36.2315,-0.0505583
36.232,-0.0505583
36.2325,-0.0505583
36.233,-0.0505583
36.2335,-0.0505583
36.234,-0.0505583
36.2345,-0.0505583
36.235,-0.0505583
36.2355,-0.0505583
36.236,-0.0505583
36.2365,-0.0505583
36.237,-0.0505583
36.2375,-0.0505583
36.238,-0.0505583
36.2385,-0.0505583
36.239,-0.0505583
36.2395,-0.0505583
36.24,-0.0505583
36.2405,-0.0505583
36.241,-0.0505583
36.2415,-0.0505583
36.242,-0.0505583
36.2425,-0.0505583
36.243,-0.0505583
36.2435,-0.0505583
36.244,-0.0505582
36.2445,-0.0505582
36.245,-0.0505582
36.2455,-0.0505582
36.246,-0.0505582
36.2465,-0.0505582
36.247,-0.0505582
36.2475,-0.0505582
36.248,-0.0505582
36.2485,-0.0505582
36.249,-0.0505582
36.2495,-0.0505582
36.25,-0.0505582
36.2505,-0.0505582
36.251,-0.0505582
36.2515,-0.0505582
36.252,-0.0505582
36.2525,-0.0505582
36.253,-0.0505582
36.2535,-0.0505582
36.254,-0.0505582
36.2545,-0.0505582
36.255,-0.0505582
36.2555,-0.0505582
36.256,-0.0505582
36.2565,-0.0505581
36.257,-0.0505581
36.2575,-0.0505581
36.258,-0.0505581
36.2585,-0.0505581
36.259,-0.0505581
36.2595,-0.0505581
36.26,-0.0505581
36.2605,-0.0505581
36.261,-0.0505581
36.2615,-0.0505581
36.262,-0.0505581
36.2625,-0.0505581
36.263,-0.0505581
36.2635,-0.0505581
36.264,-0.0505581
36.2645,-0.0505581
36.265,-0.0505581
36.2655,-0.0505581
36.266,-0.0505581
36.2665,-0.0505581
36.267,-0.0505581
36.2675,-0.0505581
36.268,-0.0505581
36.2685,-0.050558
36.269,-0.050558
36.2695,-0.050558
36.27,-0.050558
36.2705,-0.050558
36.271,-0.050558
36.2715,-0.050558
36.272,-0.050558
36.2725,-0.050558
36.273,-0.050558
36.2735,-0.050558
36.274,-0.050558
36.2745,-0.050558
36.275,-0.050558
36.2755,-0.050558
36.276,-0.050558
36.2765,-0.050558
36.277,-0.050558
36.2775,-0.050558
36.278,-0.050558
36.2785,-0.050558
36.279,-0.050558
36.2795,-0.050558
36.28,-0.050558
36.2805,-0.0505579
36.281,-0.0505579
36.2815,-0.0505579
36.282,-0.0505579
36.2825,-0.0505579
36.283,-0.0505579
36.2835,-0.0505579
36.284,-0.0505579
36.2845,-0.0505579
36.285,-0.0505579
36.2855,-0.0505579
36.286,-0.0505579
36.2865,-0.0505579
36.287,-0.0505579
36.2875,-0.0505579
36.288,-0.0505579
36.2885,-0.0505579
36.289,-0.0505579
36.2895,-0.0505579
36.29,-0.0505579
36.2905,-0.0505579
36.291,-0.0505579
36.2915,-0.0505579
36.292,-0.0505579
36.2925,-0.0505578
36.293,-0.0505578
36.2935,-0.0505578
36.294,-0.0505578
36.2945,-0.0505578
36.295,-0.0505578
36.2955,-0.0505578
36.296,-0.0505578
36.2965,-0.0505578
36.297,-0.0505578
36.2975,-0.0505578
36.298,-0.0505578
36.2985,-0.0505578
36.299,-0.0505578
36.2995,-0.0505578
36.3,-0.0505578
36.3005,-0.0505578
36.301,-0.0505578
36.3015,-0.0505578
36.302,-0.0505578
36.3025,-0.0505578
36.303,-0.0505578
36.3035,-0.0505578
36.304,-0.0505578
36.3045,-0.0505577
36.305,-0.0505577
36.3055,-0.0505577
36.306,-0.0505577
36.3065,-0.0505577
36.307,-0.0505577
36.3075,-0.0505577
36.308,-0.0505577
36.3085,-0.0505577
36.309,-0.0505577
36.3095,-0.0505577
36.31,-0.0505577
36.3105,-0.0505577
36.311,-0.0505577
36.3115,-0.0505577
36.312,-0.0505577
36.3125,-0.0505577
36.313,-0.0505577
36.3135,-0.0505577
36.314,-0.0505577
36.3145,-0.0505577
36.315,-0.0505577
36.3155,-0.0505577
36.316,-0.0505576
36.3165,-0.0505576
36.317,-0.0505576
36.3175,-0.0505576
36.318,-0.0505576
36.3185,-0.0505576
36.319,-0.0505576
36.3195,-0.0505576
36.32,-0.0505576
36.3205,-0.0505576
36.321,-0.0505576
36.3215,-0.0505576
36.322,-0.0505576
36.3225,-0.0505576
36.323,-0.0505576
36.3235,-0.0505576
36.324,-0.0505576
36.3245,-0.0505576
36.325,-0.0505576
36.3255,-0.0505576
36.326,-0.0505576
36.3265,-0.0505576
36.327,-0.0505576
36.3275,-0.0505576
36.328,-0.0505575
36.3285,-0.0505575
36.329,-0.0505575
36.3295,-0.0505575
36.33,-0.0505575
36.3305,-0.0505575
36.331,-0.0505575
36.3315,-0.0505575
36.332,-0.0505575
36.3325,-0.0505575
36.333,-0.0505575
36.3335,-0.0505575
36.334,-0.0505575
36.3345,-0.0505575
36.335,-0.0505575
36.3355,-0.0505575
36.336,-0.0505575
36.3365,-0.0505575
36.337,-0.0505575
36.3375,-0.0505575
36.338,-0.0505575
36.3385,-0.0505575
36.339,-0.0505575
36.3395,-0.0505574
36.34,-0.0505574
36.3405,-0.0505574
36.341,-0.0505574
36.3415,-0.0505574
36.342,-0.0505574
36.3425,-0.0505574
36.343,-0.0505574
36.3435,-0.0505574
36.344,-0.0505574
36.3445,-0.0505574
36.345,-0.0505574
36.3455,-0.0505574
36.346,-0.0505574
36.3465,-0.0505574
36.347,-0.0505574
36.3475,-0.0505574
36.348,-0.0505574
36.3485,-0.0505574
36.349,-0.0505574
36.3495,-0.0505574
36.35,-0.0505574
36.3505,-0.0505574
36.351,-0.0505573
36.3515,-0.0505573
36.352,-0.0505573
36.3525,-0.0505573
36.353,-0.0505573
36.3535,-0.0505573
36.354,-0.0505573
36.3545,-0.0505573
36.355,-0.0505573
36.3555,-0.0505573
36.356,-0.0505573
36.3565,-0.0505573
36.357,-0.0505573
36.3575,-0.0505573
36.358,-0.0505573
36.3585,-0.0505573
36.359,-0.0505573
36.3595,-0.0505573
36.36,-0.0505573
36.3605,-0.0505573
36.361,-0.0505573
36.3615,-0.0505573
36.362,-0.0505573
36.3625,-0.0505572
36.363,-0.0505572
36.3635,-0.0505572
36.364,-0.0505572
36.3645,-0.0505572
36.365,-0.0505572
36.3655,-0.0505572
36.366,-0.0505572
36.3665,-0.0505572
36.367,-0.0505572
36.3675,-0.0505572
36.368,-0.0505572
36.3685,-0.0505572
36.369,-0.0505572
36.3695,-0.0505572
36.37,-0.0505572
36.3705,-0.0505572
36.371,-0.0505572
36.3715,-0.0505572
36.372,-0.0505572
36.3725,-0.0505572
36.373,-0.0505572
36.3735,-0.0505572
36.374,-0.0505571
36.3745,-0.0505571
36.375,-0.0505571
36.3755,-0.0505571
36.376,-0.0505571
36.3765,-0.0505571
36.377,-0.0505571
36.3775,-0.0505571
36.378,-0.0505571
36.3785,-0.0505571
36.379,-0.0505571
36.3795,-0.0505571
36.38,-0.0505571
36.3805,-0.0505571
36.381,-0.0505571
36.3815,-0.0505571
36.382,-0.0505571
36.3825,-0.0505571
36.383,-0.0505571
36.3835,-0.0505571
36.384,-0.0505571
36.3845,-0.0505571
36.385,-0.0505571
36.3855,-0.050557
36.386,-0.050557
36.3865,-0.050557
36.387,-0.050557
36.3875,-0.050557
36.388,-0.050557
36.3885,-0.050557
36.389,-0.050557
36.3895,-0.050557
36.39,-0.050557
36.3905,-0.050557
36.391,-0.050557
36.3915,-0.050557
36.392,-0.050557
36.3925,-0.050557
36.393,-0.050557
36.3935,-0.050557
36.394,-0.050557
36.3945,-0.050557
36.395,-0.050557
36.3955,-0.050557
36.396,-0.050557
36.3965,-0.0505569
36.397,-0.0505569
36.3975,-0.0505569
36.398,-0.0505569
36.3985,-0.0505569
36.399,-0.0505569
36.3995,-0.0505569
36.4,-0.0505569
36.4005,-0.0505569
36.401,-0.0505569
36.4015,-0.0505569
36.402,-0.0505569
36.4025,-0.0505569
36.403,-0.0505569
36.4035,-0.0505569
36.404,-0.0505569
36.4045,-0.0505569
36.405,-0.0505569
36.4055,-0.0505569
36.406,-0.0505569
36.4065,-0.0505569
36.407,-0.0505569
36.4075,-0.0505569
36.408,-0.0505568
36.4085,-0.0505568
36.409,-0.0505568
36.4095,-0.0505568
36.41,-0.0505568
36.4105,-0.0505568
36.411,-0.0505568
